Id,SalePrice
2735,139029.2907806965
2736,145292.38120348228
2737,117788.14285200265
2738,137358.12398148596
2739,161480.05215411104
2740,142241.27972599398
2741,142514.6282660112
2742,158476.14773918164
2743,157826.7421257005
2744,156793.92356431254
2745,140689.5133493085
2746,137098.52729190575
2747,154580.43935524576
2748,131241.4641793827
2749,128813.21454568907
2750,134752.54054160934
2751,128299.18822353733
2752,198122.767523226
2753,150114.05858624532
2754,197689.94194046667
2755,130084.69876227615
2756,89458.75029497057
2757,64119.35515038608
2758,81659.45909312821
2759,160602.7676754746
2760,125789.90894660597
2761,147732.22522288095
2762,142276.5230949828
2763,181757.69061995635
2764,150455.4515792019
2765,290561.74987583293
2766,136825.35542302558
2767,87938.7406796138
2768,131117.78141420195
2769,130902.18307528469
2770,139161.22216812315
2771,110192.4739635424
2772,111432.97806624435
2773,167031.62479168092
2774,143349.15716486028
2775,120383.8890117784
2776,138022.66256366248
2777,155770.29661509715
2778,109193.57797548734
2779,124627.64088211846
2780,94877.6749622159
2781,98099.6900730887
2782,94070.99637280087
2783,96032.30745577748
2784,125477.33767966207
2785,141251.1511799077
2786,63795.58525042572
2787,127558.94182345949
2788,75967.0252644651
2789,170962.61432014327
2790,98460.68575136214
2791,112254.36487411991
2792,57321.1853054667
2793,162387.88644158578
2794,96687.60253004334
2795,123951.09006833754
2796,96228.57072330819
2797,210039.14005149444
2798,103522.95201160116
2799,115700.4119741287
2800,67198.28750244026
2801,101994.16803246534
2802,127625.18337856392
2803,161289.47255248998
2804,138258.24831343992
2805,104479.96997208065
2806,83512.42801396025
2807,163019.4415439737
2808,147657.94926345025
2809,138522.4298828215
2810,129049.64843446398
2811,161028.81806259084
2812,155180.53715857735
2813,155717.29395659143
2814,157307.9300514398
2815,94398.46302216158
2816,237680.8305460199
2817,157662.38550109108
2818,131135.2117842963
2819,175855.32351101184
2820,140897.30758934843
2821,99175.65221939948
2822,201467.7266340457
2823,307333.90208352375
2824,180164.14051162192
2825,145301.97050005637
2826,138045.75031171416
2827,140235.87204412173
2828,223223.98787599514
2829,199730.13507170265
2830,224148.73463417843
2831,172992.64686665588
2832,255167.7656752918
2833,290849.60475947417
2834,224533.60436111642
2835,220608.58139344712
2836,189366.2595728448
2837,154003.9422683994
2838,149914.53658997148
2839,171672.58176778824
2840,203889.32904598647
2841,203479.5228770362
2842,227831.61507625986
2843,152299.61001608908
2844,169857.55128291293
2845,123260.038935705
2846,209352.00235369394
2847,204786.8544579356
2848,219736.50039583814
2849,199435.89587556402
2850,269062.54647868074
2851,218327.3747340604
2852,234068.1481480001
2853,239573.17343356097
2854,139966.86125096303
2855,200082.9171613244
2856,200069.1557497166
2857,186478.3435953579
2858,202321.75278477196
2859,117612.98593033158
2860,126715.74884518143
2861,126975.60229845314
2862,191564.81500232616
2863,125566.41336413953
2864,235189.95591900955
2865,143382.83832131562
2866,139679.41672159388
2867,104130.04184510576
2868,96151.00899647674
2869,107151.53558918626
2870,126705.8140372735
2871,86018.14000084464
2872,51695.11385987769
2873,101912.41365662687
2874,143885.7491249599
2875,117316.53397034215
2876,163268.27778189766
2877,146327.58178672404
2878,169109.8419602781
2879,136187.0377346394
2880,104117.31692009873
2881,152049.29376589134
2882,181325.0380007215
2883,198874.1671307473
2884,209585.1569307163
2885,192697.95587731292
2886,244598.6819123987
2887,89279.43916092922
2888,135213.2362589872
2889,58186.88550553969
2890,75494.93838081222
2891,136493.2246789217
2892,49647.46953781641
2893,81910.89482751598
2894,63473.409768180805
2895,318158.5121190424
2896,278495.0394912147
2897,215002.81963627128
2898,155177.98704388307
2899,208218.5654798188
2900,160729.68095459606
2901,215604.7597281874
2902,199636.0461711661
2903,321219.14051304496
2904,340890.04913507827
2905,90039.48508670251
2906,198585.7912558143
2907,112490.07879306017
2908,136293.89763498446
2909,155455.9680345199
2910,78468.75580767741
2911,83325.74642471691
2912,146507.66788351315
2913,84459.39784917349
2914,80101.58554348249
2915,89042.32684961571
2916,82714.90845293262
2917,164173.92257169224
2918,115786.57780816407
2919,208019.43989683926
